index	prediction
1291	0.5115628838539124
1292	4.266780853271484
1293	3.2464120388031006
1294	2.1209876537323
1295	0.5117985606193542
1296	4.844998836517334
1297	0.45880207419395447
1298	0.6135397553443909
1299	4.408690929412842
1300	2.4475269317626953
1301	1.8615474700927734
1302	2.5362513065338135
1303	2.3507883548736572
1304	2.102034568786621
1305	0.6508479714393616
1306	2.41500186920166
1307	0.9088645577430725
1308	1.9368431568145752
1309	2.295457124710083
1310	3.7879116535186768
1311	4.834989070892334
1312	0.23243287205696106
1313	2.9196887016296387
1314	3.0904548168182373
1315	4.865890026092529
1316	4.704397201538086
1317	4.80114221572876
1318	2.0888187885284424
1319	-0.02090340480208397
1320	4.920640468597412
1321	1.4779386520385742
1322	4.927685260772705
1323	2.360747814178467
1324	4.942754745483398
1325	4.386545181274414
1326	4.816117763519287
1327	3.8446407318115234
1328	0.5151198506355286
1329	4.80101203918457
1330	4.6464643478393555
1331	2.700169563293457
1332	1.2085334062576294
1333	1.8888325691223145
1334	2.5386781692504883
1335	4.648534297943115
1336	4.04807710647583
1337	4.596089839935303
1338	0.8862364888191223
1339	2.6435341835021973
1340	3.395113229751587
1341	4.62495756149292
1342	2.8632774353027344
1343	0.47715625166893005
1344	0.6214830279350281
1345	2.3446242809295654
1346	4.254584789276123
1347	4.935876369476318
1348	4.947438716888428
1349	2.2662012577056885
1350	4.893502712249756
1351	4.9231696128845215
1352	4.948300838470459
1353	4.9419779777526855
1354	4.317144870758057
1355	2.163475275039673
1356	3.7710154056549072
1357	4.939828395843506
1358	3.603919267654419
1359	2.8293962478637695
1360	0.6016587615013123
1361	3.4892613887786865
1362	0.5624161958694458
1363	1.9005273580551147
1364	4.945096015930176
1365	2.425370931625366
1366	1.3218560218811035
1367	2.20871901512146
1368	0.5521863698959351
1369	1.061706781387329
1370	0.9329958558082581
1371	0.910062849521637
1372	1.14072585105896
1373	1.3864524364471436
1374	0.45907437801361084
1375	0.7704298496246338
1376	1.122118353843689
1377	0.03482571616768837
1378	0.761891782283783
